hash,isBugfix_mistral-small3.2:24b
65084276694bd297fdb4d880ed9b39f3a93a52ee,false
8a9a7a0e519cce30cda49179813983c83ac5a134,false
7e0c929dedf8240736a50f6958f896de084202fc,false
6d16726f0898bee3e8a20797e5506148d632a6a4,false
b78ee9054873940d78ddb9b583c18a41be119f84,false
ce06374f5ecdabb1a998276aab01e784db35d6d3,false
e5d18f0fdeb65eb21c151d5f3901f7692ef1910c,false
344b2bd74262df49e251328fc3bd7125bfa05915,false
9ceed09f51ab9382f6ef66e2f21edd0324d440d8,false
7e113945443e994991c06ec75869ed4733712e2d,false
82746ef1f2eb18d452acd04441621a78e36ae221,false
88f768e45ef1effdb545d9b055d06785d9c0db88,false
5d7676839668f1e8ab789698462aebba57e8b98e,false
1d8d7acda8155f5bccf813ddac8adfd3a8c106f9,false
943d96fcf94a8d76ed758b07377dad631d867415,false
4c09533533d05799728e758ac063bde0a1b7c0a6,true
df8e8c562e2ff967e28833af109854996cf3f548,true
e51e710b13dd11802842266b106d5f1f8dc00e6f,false
43e9ce398c0995095e3d65530ece7c5a3ee910de,false
43c0cf1b037d9dd3dd57933787ffa6f1ec66b2e8,false
e5f3e80355aba02bcc00aaa81b47f48d7cf9bfc6,false
e91c3acff079b05673a63f6d9d95dcfa674112ce,false
226847b1fbaf319d8a5ae2977143d69c077a5c65,false
e8a2c0f93c18b23e10413405680ff6c83431e9bb,false
1d6eb55ace49035627443b3c4154f07f27048949,false
558ded8b7fa5824caf35e5aecea85fc401221c6a,false
0b2c9e0fedf460bb083193ac45fbf1121507675b,false
af90159888b1f874567a58b0b04df0e656b894cb,false
653ff3a6284f257963bf1c36bf8ce5c50f29ca9e,false
3bc16372175bb1768a4dc628fd852896c18d0412,false
e52c1a62dce6765cbb31c8e0be86542f4aa1c201,false
6fc6abf71f5f689efeb8b54fdfb1064795ffee4b,true
1fc20cffc64a73c4ae277df677db433781b2abde,false
70fcc345bb6cf52c88352117861175ad95d6c8e4,false
3e7ec0660400bcdb7d00815be95767584f7b0c24,false
13ebab8e97c3ba0e6c86ffc967d4c9e1bf292cfb,false
fd066b1ce3bd6edf45f8ff2445f8bb8ce80f5a34,false
63e50b9629b9a78b5a279891300721d5dd4311ea,false
0eab652aab306f522c913f914bccdd0fb6bc6602,false
0f33fdfd2ad5e52d0bde2155880eabe75291ff11,false
312fc6367d821eede224a616a17274d21bd6df8d,false
db73af39fb2b09d92eb7ab49b89c3b9f95f9844c,false
0ec8b959995522d13867a3921ce2b22b1126f6b2,false
55e04e3cce6e07b782129ca958b7e2338aaa2ddc,false
1c1c6bf8ed8d3c9ec6da2c20ebf0bed1af24e5e8,false
df70aa0a600755c811aca58c5e29484c709a1f17,false
9d429f606264c93c195f73e9290a3db98850be1d,false
bf81e09acba55d0335db8e85511ba6501a1b7476,false
aa27c38414d3f409b4fd8589ecb8fc4dcc33c400,false
9c5c7d93a639f01845674da0f5f44ce0da02bfa0,false
645c0767b62aceb21cbda9246aa3d06614becf06,false
5e65c213423068e92a87906db43b658c93ce86a3,true
ee8d02685657ec6ce7c1b8cc36f6b33284004894,false
9fea0d8efa3991561b1b4ba4b51b845ae6f81c3c,false
b99fe1fdca9d112e30c7460c947b540c55164c7f,false
02b41909939262f05ce64e539a2ed4049ab2f0d7,true
703ddbd861b54a8d0704a2d3bae57bb3913165b5,false
b1ed53248551c0aa28c14f2b25b231498f4ccb34,false
6e3222c8d6e77d2a1a49bd7b9d8854ccba9c8c18,false
f8f54d6acfe2de736c5fe44f86fc16654034a5d6,false
72098722ff25132c59ba752206bb5e953393b3a1,false
5477ddac89bdeea120eb3426b2ef89987f383b00,false
cf2dbe13d3416c637047e101f57c366896054bda,false
5b0bf433dd228559c169a3b8a60555d986b95070,false
2b9b13475057bab26b8d7a03f22d2b6c614803ec,false
a2e2cebdca3d8f0844fe2c99f67c7efd7808bcc8,true
08078ccb9ecccaac29f03659826b5657840dc527,true
0084420e82674242072a231a2106b845ee173601,false
59904302f92528bfab09aec23553b228fa63e52b,false
9fa74e033a40eadd5488e1d92a674ad8c6cc27fa,false
251ce6f76bffc5c6fe94cc63be3aa2d10bf48839,false
cfd222ce152775f8c670e432555322b89fac9d32,false
9fc3c3c08cc23c259669107d5991a381eab3a99e,false
48e253e9771d027781e97301ea386b6da6fdf167,true
b03bc4070e19b2a69a4f59643df144a2164fab7b,false
846bec612b956efc45f98b30b3c9acb34c298280,false
baf0912b31bd7b8fe3f6886581f66605e03016de,false
f1de74f3c456e054d81cfa56b62209638956c27e,false
6e7b941786f8096341d80414175e50b9a8364862,false
e96cb9e2038fca33e4f0e57345e29a6ec59d3786,false
90d89f330df626b6765c8b25305f21955ac01ac6,false
cd317d62d95f8f60605b9d3748107f2ed35985f0,false
024a34a390889165ce399b3edadc2b172c2439f4,false
c76251658abc611a88e4ee8d3b270b696eb1d1c1,false
3761c910c0428c4c02b769f1f2bb7b3bb0ab5a41,false
f6020b4ccef4ef6ade5554496ae9037cbd88428b,false
e0f54a2a5f62fa8da6ee130242cf36c61292b9cc,false
feed27fb0ee88ddc805cf2f6d92f970df2c1ac37,false
a45750ba9111b0a22b0f62ccb1c0af058963aa9b,false
f340b51f0bf7d62de839dba26c7c9a6ede0350ae,false
5e17037b360f0741a58df4340c5cf7b568b64b9c,false
819b1b60ffb57aaa9545d9a986fe89aca68849ca,false
289ccc231d6f1d82dd09ce0a0de399a50ab71e86,false
4a4c8cea70df53b83834d926263f6bd0ec6fbdbb,false
24f7aef6c56719895d009eaed6599a060f6684ec,true
728a24b29fd12eeac908e74a0fbd6ba6cb713f46,false
5fd1199abb69d8d9c4c5d39b9a4c68d65d52eabb,false
8b87bbd27a99ba385b052f5162531255f36aef4b,false
f6668e2d86c8f999cfc297d05e4ccb8f5ae21b3c,false
82e19b00b23d1bc87dd704473538f12efdf9a8c1,false
a672e05ef8b6edb5b7993917279cd68d1b9816fb,false
6d61905195e7d1536d8780f9bd9515e129aad4bf,false
08831c8ff6bc0f4155d2e82446545ed43db5ee6d,false
7d87206b343c673798ae4b10f2925bd9fd10425d,false
8f46f491bd56d45ece96b21ee4e073c37fa6bddd,false
b650beb3ed23d06fa47f26f09405cee7e4c72d1b,false
8ab7f52ee27f5678de8b4bb89b8cf30a786c3381,true
94052799688c55cd65cd28eb06b1d53ac3458092,false
7a743781e361085fa83bb4c9205ba388cabfc306,false
b041b7443d46907665f7b77e92d326860f6447fa,false
c91b240d9fae162dbc168dc6fb10aa73bb180af2,false
644521d03cfaa1214502b58e7a530860b86c6ff7,false
68e1a50b3b11ca5fe513d1c86c1b89b838e1c9af,false
f5cf60d92d8d664b9234da9c8f7a1d7b000e80b0,false
c55147c121e1da1b72b4e6332e8bbeaec876133c,false
1717f5d1274c6a99155cdcd5ff134c48e4f379da,false
7f2fd3c807b714e202bc55c241128d1355ba06b5,false
e84960553426c269e18715bd927eb57cd0dd19c9,true
6ee3dbb28adabc6beceae6e06eef5c5ff5fbf36c,false
0bdef5731ae0685cb60dce4ec77a3ebd5fdb5919,false
c8c45376361b44f44493c170c539408d9cb715e2,false
1cb1aae61d866c3f1521735ee3a14430f9ea80b7,false
45ea16aec334ce2b2db97680106cea274474642a,false
3aba2039ec24effdb6db8313e00ae7da4c7dad6b,false
ec72d33b8811c8de4a9e40761c389e3df08014e7,false
0338b4bcce0239e91dc6788d0fb8cda3fac111a1,false
95fdeefe238b3aba676463dec4c4a37b8f8fe081,false
08c3faf61cd97b39cee7569cfbc555026a59c8fa,false
27d75342d2cb1b736aa7c1ca6395df2165c51b2e,false
a969fd1c44b4def464bcf7fb27fe76af386c5590,false
ab4ec8be689ed28730faa8528d71ed467c57722a,false
46fbbceb1536a13ade83c4092e800122071f0028,false
824836cc15d6edfb1a01d3402986ce2b438080eb,false
384fafcbfbb23e1bd17655b2f1d4a52a158b51ae,false
15495dfd7cbe94dc31550da68109d3b70b12cfe4,false
9dcf49d251ca782c510857ad91a14ae373a58be2,false
714a3e5f6aa1a5a0ec1b7b4c5f58679bd8b59292,false
6510120ef0a8f0ce1a4873ddf6c632b8ebea3b16,false
e05a983fefe556ee93ce3a2999d03fd04cb1cc44,false
49530f1c8c0aa18f1cc55e4fa39126b65c638451,false
0a2fe90a706fd0064ee26a4e9ee9a05c3118a27a,false
56cceb0dce64c4eeedd08796647d65055e6daa6c,false
c18909b0d155110e746ff6f46495b730bca07cdb,false
33487d95d3e6b8a85f0bb6b73b9ccd583bf697b6,false
37a2d8f5df78fc0c49357e4d05211df59b846abc,true
b8c4497c5e1c0f9133b955d15a4b778f3fb539e9,false
9aecfb7f969da12053b28fdad65e73b1438535ab,false
80d38409e3d32eae55e74cc3ac0778d86de85e61,false
d4d7784751a4adc1309df6b2696c70a0ebbb1aaa,false
67b14450d553e950dc0fb3b1f4b95bfe972b0d5e,false
44162e1f3f28f3b15e8fc527bff0eed0b7bdaa35,false
d7b4aa09252866d3dc74e0f14400511423979112,false
0c37d657000c9fb78cf8bb62bccd2f882551cbfd,true
5b3e718d3d035e31ffebc2d7176e4f13910313fc,false
8a4bf2ff893c53d13bb9c35471c9e410d3c0b6c8,true
abdd44bb5ba3b56f911b866a9ff0b301ebf6dc0e,false
a4b33c67eb0b25b9998e9f7fd93aba3334be7701,false
d0fdbe0b404181a05358c1297ac646447b538fc5,false
711b23295b4585956f38ea2b6445747b7c776063,false
65b6a426030e9c5835bd7063ee6ba4b523db264f,false
13d86d8635bc8acfca13c3477c61b57b7e77cbef,false
170a0c66d2f9c4ba87fcd499c5afeb55e52c10bf,false
95f615540bd6d4438a8616c38122c77b3969c804,false
43c1284dd7951530b5a20a37699df0b2f32790a2,false
15105db074eb06f53b5458fcc59c3781281c9fd7,false
6642ea9b6d80cb1726c3acd4ec18d680d4288618,false
d77c49db4013d331ecf9de4f334769bbe9352f4c,false
a94e4a9a937f248c0ba061e73b9721a6eaa3e58b,false
d0d08afc094f6c716aed2cf364855b1b1c07a211,false
9ab3ec54483c1c926121173e8ea64f791508de9a,false
3c1438d7d13440ec9b2560a24b4289665065811a,false
7b9e8daa649651b56204c951c16ce46d90034738,false
7b2d8a66b11939eb21d3a232f518a5825c8a7654,false
5d4da6ecf2aeb3159efede09ccf078911cc7b24f,false
1681c33aab9f53bc4584b694909e59a12c302c32,false
c7eba0f8781c9e801d32064c40167ebf641617eb,false
aaba23e5e568ec5d371f0edb70a018ebf9886496,false
f04a2edf07927278e981bff21f57aa3e369a0897,false
9579ce425e4a5294779c1bd64ad874d76f834841,false
3394b802e2537a99e9490be309bcb393b8093216,false
014c2bb32f0e74d165a8d951493c375eda6a846f,false
e3fbc89828596f1397f4d33eb420168c418b0d96,false
5d2f770cd85f7bccb4ec9c579e8020e6465b846b,false
280ddb4ba2aa88dde7a7ca6552340f55b4765a46,false
f067e7a4b2afc16d1afdae946c65ab47ae3961b9,false
afdbd2ffe6692f56bac1ce64970962dc0caa0969,false
fbcbd8f754659e5008eda7705d694a030bd91061,false
c3772f71d4c79fad7e4fef4af8a6eefed400263b,false
b97275875f2506dab5978feb5c10f56f9f90e13f,true
41493229ec1bef966b4b02f23c91710ca7a9383a,true
569cbefbbad24bd1796a84c074e0db3cccffa2cc,true
eeab8f15082fa6fcb2cbe10c2443231179fc625f,false
20eba8a0502cb3cb2495018a7a2cb7c703c59b7d,false
d08292252dcd9a14b4dc61a25e0a85afa78fd29f,false
96058c0446498733eafad0ecb24916b4c9931840,false
797e9f2b408282d72b2b70340aa862d345232e52,false
b4f53417f80fd50d6cf334f3b3430094102b632b,false
daff32c124c97ce4fec63c4c779272e9d832688a,false
f089c3fbb12e6394f5e9c83bba07445c2de7aa9e,false
d45a7914606eefdd98879fe69747ff9b987eb41e,false
6dc42d3608846168cefd571f9cc36cd04c1ddd47,false
816e8a4af53848d067ad333c3bbd64fdc4e1ef67,false
45bbf8e4b66db1a3003f7ba6f5d5738fc8eff941,false
348ab11e39bb152af1525d3e7a92945595ef9203,false
