hash,isBugfix_mistral-small3.2:24b
08f61bd524c9c2a1544d39e6fbe33ff17fabac7d,false
c2899462405df3b24e55730f79947a6fec4d10ec,false
9c6de9436a9d835078e6c539b540bb7f2eb5ceed,false
77f79468f1d8e25d7e44f45d9876a07c0bd3302a,false
4f358169223ba56dfdefbdd4fe6dad467363ad87,false
d462e2ebaa957bfe5c09d4c5c0cfdc1ac5ac025e,false
1c739e2941c451d8766ad1e4f27ce8b1855f992c,false
400b7a89a2ecefb41bc3a4be7b92323c8446e303,false
68260c809db8f1842bc729fadfb6c8326f9a3e17,false
f535a4d1c3c3c6d2e8ba7edaa3c2133833ef9d34,false
2daeaa00cf00b8bbf467e3cd2b008d15a8f111ee,false
2f35d40b6813e9978576a9fdb8646b790ecc9dd1,false
d807308dd371ed657b0cb959d3a46784fd52745d,false
37e635a04c7f09e2a2ba5e091a043ab8875d2a0a,false
744a81de7d84dd0324e47f61feed70ac6f32c773,false
f84dde04b7d49b75b3fde24b6d1867cc0c24fecf,false
faae5e1c248ccdbf80bbdd654cb0c319a5e0b1cf,false
9aa54baafe5807b46ee893e72dec3e88f950565b,false
2354207204e7af9dcdaa5a80d3242854e0ce355f,false
d5d44db4ac2b43ecaf4df485a720e0cff231698d,false
dab3d220a5ebe8cd362e0d8e37b17a690607ab32,false
abbf4796147a0f3a4506407bb9bf7cd23dc06fab,false
c2548a0473050893efc5da9570f17838b5096fd1,false
a0abca33377c2a3a63b6e63f54ada2301729e165,false
62fec8c90b5425958734e4cce9ec6adacc8f409e,false
379e4ae2c62718572d60080550461310f3783326,false
a214db6a959354391530d8bc8acc55f40507bc00,false
1f12993d8d1369a7960cd406df49ddba229f3067,false
ccf3043f843fd740e58f98ec10334afa1e84a326,false
72835bd3a4b358bd514cd15e009dcd6a3a0b5850,false
8756a14e8c496cf8f2fec5fb6383009f4d2a3e6c,false
ba5e1931e82cc8324b6c5ed407f5e74bb353ba77,false
78408ffa77eab9ceb76664099515e0d3a2ef1661,false
8cc3d43f60b3362c00f0b23c30d064f393fc6e45,false
143c5b2a37280cf35c433db40d93eade4a652180,false
4d66f14ae199fcd45db36077bc253fc33069e7f8,false
e86ad607702a8630277b62833912f8963fb96570,false
1c5ed073e503ad102f957ce582d4af632ad6258a,false
00eda9da9a81a974f0f4190eb108fe9ac18a7a96,false
4003d967e7e70a5d5738af71ea6030511157b80f,false
8dcbc9cffd9e4e327c041787040d23e6b8d8b78a,false
ae0f15bf9541ecbe9217f90b522e75893455ac8d,false
