hash,isBugfix_mistral-small3.2:24b
27b867ddafaf8c5379d991e5e5c6517e80d99da0,false
f68e7c34b876305dd968ed0ad50cdc0279256890,false
8fd0df62fb129f4ceb52b0edad046561be763798,false
1bf7efc3dd0e156fb1e46dc6af69140e4265ea92,false
27e299d39f43feaf384af86cf7882b814a6b192c,false
0c494c96e41eed4180def3b269e028fe723bc9db,false
d301a1a61219a79f813dbd29805c6ff1439d2e90,false
13499e3e7a9d8e50381bcfc307b3f3d63f597ffc,false
82041a61aac8c0a5d3bbd75a11fb61277b70edb8,false
0de500058a601e960780d1b1c35b7af15e297c42,false
a4a3459ffc503915dd915aefa41bd69888bbf90d,false
a5e6375328e469d3fa70f0ed56bac88e230d2952,false
313e72d2afb3ffb10a1372aef2569b9dc31ee78b,false
0b1a160cced36c02394f20c235823fa42c3619d0,false
e3ab749352f647b74bca5afa436806ef6dc0b502,false
4f1a86e3ead49477c3feae722e77e0329b39588f,false
ff88b4b43ebb63391b119b863cbceca273a15e42,false
069b9055ea244f330c5339d7e9b1d17bc7d30281,false
56ec35e09e603bd6d08383114ff8ea67a32330e5,false
bd5c8298bbe59642bf74fffae57f2e3be0af91e6,false
f0761efd2eddad48b9ecc245ae70de379a74aa69,false
4ee210395667b9721b8f03538d9f72ab81010e8e,false
0b628d9fc4c78aab847e75ee3ebb1cc2e585d69d,false
7d7e11ff793bd3130c82b87ab9fb24dc056b9214,false
1264d8dfcafe436d46c67fe6e08460b420530c98,false
911f7b0795ca24a35840c84c5814ac354701e48a,false
5dbcd10b0c15ab775f73a36249d15f80ac9bca94,false
1f2b775c8d41ecc00ae7d24b60b17735781d1037,false
5bd68b23b4ab1dbf15ce5822cbbda07c183ab4fa,false
a23a3220b090d81f074e1e44a5f6c4ba38703413,false
20891b24b75695b6a95027fd554f626f55fa1a88,false
e7bd4eaaa780e203e24ffdebf1f750a32df4fe87,false
97c4da671c977d10dcaf6ddf5032abfc5e7b1bb2,false
c50478eb2ac9265d32d02775ba7c3d2554a7d3ad,false
ea580c0e319060e7dae19277c3a37e6e534ad81b,false
9cb7142eae9b3e12d2bda25401d415e355e44473,false
c3d09b10df97d61f82c5cd6d2ac28fcfd99db4a7,true
49be00c39ec8e81eefdef3de69c76f011a26979f,false
e5c2d1491d2b633ce1cc0f7735b1cfff00012ca6,false
ac7aea159a58c17d236022b5b0bdb5994fe989c7,false
198ae5ac352a48adfd90d7ad747a65e22aea693a,false
128c70d14f69d758eda917ec0a88caaade2675c5,false
80d1dfaff89944dcd80600865ae0289a245673dc,false
69d6c8b48a2aa8c5ca7e1f0de74ca3360f51f644,false
38b7799fdf9e6a687101137e3c8d4b114460af94,false
6652d18fe9b575d9572d12afbdc5617d5233eb16,false
cf707a4791aedf11187caa5402e768c2badf8ab3,false
0439a6316501c20d0c09e24101ce1e8f7b90fe7d,false
cd8b69fdfb95603b1ece0b4b246d6fe44231e418,false
77229e8776d235adaabf8a6ae2b5ceb880dcaedc,false
34a831c26ae8a47e6796cf61962d8fa4fc43fa51,false
8c86f739948d9b5d0692239f80d32dd10f0a6ecf,false
6dea4b036a32621d90896d57ced13589e60021ac,false
3cbae84ce3ed8eded660044b685dba38addc010c,false
9cea34abd2e91640b3c4667157f14116512a8b20,false
baf4c68f7ca46f71ea0fa064998f6a95a260c6ae,false
99e6aef2105e452b119ec20d5b24af5dfe56f383,false
aaee709cea678b735997f175af5d24e41e508eb0,false
df7984e4d92a05e9d31c486f09ea011d01e926de,false
10ec2556f9a819ffcab730836c68f91aa661144b,false
0fedcf17d7162b37fcf1f30c86eb14ad7051d380,false
