hash,isBugfix_mistral-small3.2:24b
0c75bffbca41fc9032a138b7a181a538cc2e37f9,false
8c65a3ae4cb6f5840b493be8965fa1c9421a6e94,false
cd4bd62f5ccdeb12468709ea35ca3d469c2b8cc3,false
57d072afc611166da44216c5408961f5efee8a8f,false
0ff3b340820d06c973a39c87903993930fbff28d,true
c2f8d4040c2edd9730f04bb5472312c3014954e0,false
6d2013e403801b8dbe768516050502fdb7a5469c,false
615d2f17ab72b45a10b48d273ee075f5604239b0,false
d54a8b0aa6006dbb5350298349e77b3a5ac6060e,false
2fbb64b8ff48c7186d78ab05a98a918c21a75b35,false
a662034efed34bccff213f2fe9a1e33dd5614303,false
7ab8bd89e7c8ed664e6fcac1afd7d2018fc7ea3e,false
03c34a5899ad750fe3ec7b604156cdc7bbf165af,false
8ffa684b4221863601402ef71457f9449d731fa6,false
deb19c59119d0b5118d6f3de3f787d4b78270484,false
db449b41a5b5a0a5836cca02590e5d59e1a9d466,false
6836af2fe64e9b425c9b806246926597880c6229,false
4de8b130833e2530600f58fca7f1be8b90e044ff,false
6207248d187249f3976e87d93a2817080ae9c7c9,false
9128626d13a9e70132142e8ea95e71b5df86a76f,false
3698cb2ec720b62c37325cd8c36c77ff8d0fe4cf,false
d976950fcb229303151ba5cdaa5f2fe7799b828f,false
b14b3402459bda4507d1aa3e97e28e80eace57a2,false
b53fc2a8ece54bd1352d86cacdc2149f986b1d85,false
b0dd12489103f06ea74b7cbebb2c7648f077a1a4,false
d65be1dbb776318ac356a4f693184aac66f43f79,false
acd13e14c46d27e68302af47ec5376632f4932c5,false
432e904a7f71d0e0430f9bfd563f0aae070a4a3f,false
3de66c84d49ca1c153af1da5bf2747d7d2170373,false
12c234959fc3dbec72162594aba93da2e300edd5,false
ef4fe6e5a5042a4f050f0e20d987377b1afebde3,false
79896fbdd5baf7e920eb6702cf60eacbbd1bb64f,false
51fa9794566b8d498be206e2524dde80459e3f55,false
728307f9904e673a8acba8b717ea37a79f233c4a,false
91b3c24ed13a1b6a14b36236816698f2e709d07f,false
8c43acc1571234219c71d8a9468b65a6127f8bb6,false
36d496595f07ff82821a8016aad695c3f86f4b02,false
cb9fa2e0af3cb874e2647b158b64f8122fc5dd9b,false
0ed7b970796eb2bbd64b96e109ce3170da206629,false
2e856905e15ea66d0bead0db65fe6216e38c0942,false
368b7cc826d3c6add4a916cea8d812273f19d04b,false
81421fda7143ea5d966dffa2e962353255e9e062,false
420987f48ce4581810c6c9a06dbcb7460c8c2387,false
b3a0a5c4ad067dae5e19393d4de680f3d3cbdb65,false
1eb07e6cbf8348ccd3d5cf71508d55c47a8c9309,false
73e93c9212519ec07d42d02fd675c393ff54fdac,false
e75738d5b447acb776b7560d992172016a2a3f5a,false
d07c59054818a75404cb083cd1dd017b99adfcdd,false
8d374ee19118d3e7611b4669ef3cecc378d56fd2,false
14097764faa297fa23afb577d37e5e454e357a2c,false
9c3e77e80a4d3f57a7f768a0873907be05e9a93d,false
400597d0f26b6bd3697835a6d020c86ec0af2753,false
5a563692c8f5e49f3343bd353e19979f70f4768c,true
7850b54decba57f5ae3e9dc55645db990bdb7fa9,false
d6619d6445b204da3bd11bc083872a315cb16e3d,true
c24b2e9736b13a1bc7dd8445a8e2cfe17af37a26,false
1b3eb02fac9c864629eae098e31c0daf4eb47d4c,true
bb8b9ad3c8750269cb74c6caab89b5e6ef2692c9,false
cb7ffe6f3abd87eeea06ed460e27119daa3afe3e,false
6800b19df16c05c335e8365f0e4a7a7f07ffef48,false
b3c4fb14a94f54c1e307e858b415bac11b064f16,false
3466f3f6f52b942b8e0fa6f60d9498d5291f3d44,true
c9d084b784547dad67cbef8ba80416b0ccf69ccc,false
29cb9761a9e261cae5439b8b10b2b3c1be4c76c3,false
9c4e0f29fd4696628d89976c1a19558f5441eb77,false
41f76d644949a60817eddf48211069608b722b64,false
8227e3c0ae6a4de70cf14e0762e487ee657b8f55,true
3c3e9fae31c3a266b36c09221c85d102094251ac,false
0a1c434d94c73eb508e82c677e3263c13ea7c218,false
760049b0ba0e8837c0e0b3e92d3c34d6615c63a8,false
38ffe535df138b3b62358c87930f74a2cde90f49,true
b315e8fbf72e50d13dd5c6494ed65f996b922e56,false
4d6d21d477488418a94c95d3d63293f9bd368f96,false
be102b4fa2f7f101238af2706299ca22cd174214,false
5c43ed6e1c6d873e8e9301ca2670a8cae7cf94a8,false
d7908a2835af09589d0c12a03087f3b12660b605,false
31b1f71f2624239b764819b5233abfbcfee54179,false
7c9b9e45a08aa7bea1d1afe1ecd31263d2d95159,false
1e8c0b6cc2eab1cc64d7a7df98af1ff0cb31d534,false
3da6a5c24d02e4163a192ae07068b60c7e73e810,false
9abf2d1a0a72e8fc42e4d0312b5413d144556347,false
9d3a3ec40948da56e9f0963b54b97ff3654149ec,false
b13e94a320a401086387adf410fcf8cec1228e2d,false
f013d4d96ef57347fbae129606fb936fb60e92f2,true
f7c6abf6be9575b228f732a2f9f199058b537294,false
cc20bb3d79853d50530964193bb2e721271ecd24,false
c1d8e97c54387304349b0a53ba3c947cb156af06,false
90e3424af3eb437dc106eb819c848a3f2b1923eb,false
d67d632a8732d821797a421876e088d767299a0d,false
c8e472477b36ad16d5ed849882502302cc9d9861,false
e833a6ddf207fd6250253420efb271c107c0eb2d,true
dfa81b3608f5f84c954800a06e20754b7a70217c,false
dd053a75640feb1a05482d0f3ef52333c4f7e1ab,false
4cba754550a52944b0b7032856d3bbe923447ab9,false
9965d807ec4194f4e60e15ce01148301c0d6f233,false
